2002/12/31,32.917702
2003/1/1,28.085899
2003/1/2,32.917702
2003/1/3,33.8321
2003/1/6,33.8321
2003/1/7,34.289299
2003/1/8,35.0513
2003/1/9,34.898899
2003/1/10,34.746498
2003/1/13,35.813301
2003/1/14,38.251598
2003/1/15,38.5564
2003/1/16,36.575199
2003/1/17,36.575199
2003/1/20,36.118
2003/1/21,36.7276
2003/1/22,36.422798
2003/1/23,38.861198
2003/1/24,37.184799
2003/1/27,36.270401
2003/1/28,35.508499
2003/1/29,30.296301
2003/1/30,30.296301
2003/1/31,30.296301
2003/2/3,30.296301
2003/2/4,30.296301
2003/2/5,30.296301
2003/2/6,33.070099
2003/2/7,32.308102
2003/2/10,32.308102
2003/2/11,32.6129
2003/2/12,32.0033
2003/2/13,31.6985
2003/2/14,31.3937
2003/2/17,33.527302
2003/2/18,32.308102
2003/2/19,32.0033
2003/2/20,32.460499
2003/2/21,32.0033
2003/2/24,32.0033
2003/2/25,30.784201
2003/2/26,30.784201
2003/2/27,30.327
2003/2/28,25.875401
2003/3/3,31.0889
2003/3/4,30.174601
2003/3/5,29.260201
2003/3/6,29.260201
2003/3/7,29.260201
2003/3/10,27.888599
2003/3/11,27.583799
2003/3/12,28.041
2003/3/13,28.6506
2003/3/14,28.9554
2003/3/17,27.888599
2003/3/18,29.1078
2003/3/19,28.802999
2003/3/20,29.565001
2003/3/21,29.260201
2003/3/24,29.4126
2003/3/25,28.498199
2003/3/26,28.193399
2003/3/27,28.498199
2003/3/28,28.041
2003/3/31,26.8218
2003/4/1,26.669399
2003/4/2,26.669399
2003/4/3,26.8218
2003/4/4,27.888599
2003/4/7,28.498199
2003/4/8,28.041
2003/4/9,27.583799
2003/4/10,27.4314
2003/4/11,27.4314
2003/4/14,27.278999
2003/4/15,27.4314
2003/4/16,28.6506
2003/4/17,28.3458
2003/4/18,28.6506
2003/4/21,29.260201
2003/4/22,27.7362
2003/4/23,25.907499
2003/4/24,24.2311
2003/4/25,22.554701
2003/4/28,21.0308
2003/4/29,19.659201
2003/4/30,18.2876
2003/5/1,15.6033
2003/5/2,17.068399
2003/5/5,16.916
2003/5/6,17.068399
2003/5/7,18.135201
2003/5/8,17.373199
2003/5/9,17.2208
2003/5/12,17.5256
2003/5/13,17.677999
2003/5/14,16.916
2003/5/15,16.7637
2003/5/16,16.306499
2003/5/19,15.5445
2003/5/20,14.4777
2003/5/21,13.4719
2003/5/22,12.5575
2003/5/23,13.4109
2003/5/26,14.3253
2003/5/27,15.2397
2003/5/28,16.306499
2003/5/29,17.068399
2003/5/30,18.135201
2003/6/2,17.677999
2003/6/3,17.9828
2003/6/4,15.3432
2003/6/5,19.202
2003/6/6,20.4212
2003/6/9,21.7927
2003/6/10,23.3167
2003/6/11,23.469101
2003/6/12,22.0975
2003/6/13,23.6215
2003/6/16,25.1455
2003/6/17,24.383499
2003/6/18,25.4503
2003/6/19,27.1266
2003/6/20,28.9554
2003/6/23,26.974199
2003/6/24,26.517
2003/6/25,24.993099
2003/6/26,23.773899
2003/6/27,23.773899
2003/6/30,22.554701
2003/7/1,24.078699
2003/7/2,25.7551
2003/7/3,26.2122
2003/7/4,26.974199
2003/7/7,26.974199
2003/7/8,26.517
2003/7/9,28.3458
2003/7/10,28.9554
2003/7/11,27.888599
2003/7/14,29.7174
2003/7/15,29.869801
2003/7/16,31.850901
2003/7/17,29.869801
2003/7/18,28.498199
2003/7/21,27.1266
2003/7/22,28.6506
2003/7/23,27.7362
2003/7/24,28.6506
2003/7/25,28.6506
2003/7/28,27.4314
2003/7/29,25.7551
2003/7/30,26.3647
2003/7/31,24.993099
2003/8/1,25.297899
2003/8/4,24.383499
2003/8/5,23.773899
2003/8/6,23.0119
2003/8/7,24.5359
2003/8/8,24.5359
2003/8/11,23.9263
2003/8/12,24.383499
2003/8/13,25.297899
2003/8/14,24.383499
2003/8/15,23.9263
2003/8/18,24.078699
2003/8/19,25.7551
2003/8/20,26.0599
2003/8/21,25.297899
2003/8/22,24.8407
2003/8/25,25.4503
2003/8/26,24.8407
2003/8/27,24.2311
2003/8/28,24.2311
2003/8/29,24.8407
2003/9/1,24.383499
2003/9/2,25.907499
2003/9/3,24.993099
2003/9/4,25.602699
2003/9/5,24.993099
2003/9/8,24.993099
2003/9/9,24.993099
2003/9/10,24.993099
2003/9/11,21.3244
2003/9/12,24.5359
2003/9/15,24.5359
2003/9/16,25.7551
2003/9/17,25.297899
2003/9/18,24.993099
